G,C,B,A,Ia,Ib,Ic,Va,Vb,Vc
0,1,1,0,8.208533482,569.3160913,-574.9216458,0.442505207,0.026812353,-0.46931756
0,1,1,0,9.174801112,560.7826329,-567.3533211,0.446172354,0.027324252,-0.473496606
0,1,1,0,10.13722405,552.111885,-559.6438973,0.449728554,0.027829413,-0.477557968
0,1,1,0,11.09556497,543.3059868,-551.7952768,0.45317293,0.028327712,-0.481500642
0,1,1,0,12.04958759,534.367111,-543.8093962,0.456504632,0.028819025,-0.485323657
0,1,1,0,12.99905666,525.2974629,-535.6882259,0.459722838,0.029303231,-0.489026069
0,1,1,0,13.94373806,516.0992803,-527.43377,0.462826754,0.029780211,-0.492606965
0,1,1,0,14.88339887,506.7748326,-519.048065,0.465815615,0.030249847,-0.496065462
0,1,1,0,15.81780738,497.3264203,-510.5331803,0.468688682,0.030712023,-0.499400705
0,1,1,0,16.74673319,487.7563747,-501.8912167,0.471445248,0.031166625,-0.502611873
0,1,1,0,17.66994726,478.0670567,-493.1243068,0.474084631,0.031613541,-0.505698173
0,1,1,0,18.58722195,468.2608572,-484.2346137,0.476606182,0.032052661,-0.508658843
0,1,1,0,19.4983311,458.3401953,-475.2243309,0.479009277,0.032483876,-0.511493154
0,1,1,0,20.40305004,448.307519,-466.0956816,0.481293325,0.03290708,-0.514200405
0,1,1,0,21.3011557,438.1653034,-456.8509184,0.483457761,0.033322169,-0.51677993
0,1,1,0,22.19242665,427.9160508,-447.4923223,0.485502051,0.033729039,-0.519231091
0,1,1,0,23.07664312,417.5622901,-438.0222025,0.487425692,0.034127592,-0.521553284
0,1,1,0,23.9535871,407.1065758,-428.4428958,0.489228209,0.034517728,-0.523745936
0,1,1,0,24.82304237,396.5514875,-418.7567658,0.490909156,0.03489935,-0.525808507
0,1,1,0,25.68479455,385.8996294,-408.9662026,0.49246812,0.035272366,-0.527740487
0,1,1,0,26.53863117,375.1536297,-399.0736218,0.493904716,0.035636683,-0.529541399
0,1,1,0,27.38434172,364.3161396,-389.0814645,0.49521859,0.035992211,-0.5312108
0,1,1,0,28.22171767,353.3898331,-378.9921961,0.496409416,0.036338862,-0.532748278
0,1,1,0,29.05055258,342.3774058,-368.8083062,0.497476902,0.036676551,-0.534153453
0,1,1,0,29.87064208,331.281575,-358.5323076,0.498420785,0.037005194,-0.535425979
0,1,1,0,30.68178398,320.1050781,-348.1667359,0.499240831,0.037324711,-0.536565542
0,1,1,0,31.4837783,308.8506728,-337.7141486,0.499936838,0.037635022,-0.53757186
0,1,1,0,32.27642732,297.5211357,-327.1771249,0.500508635,0.037936051,-0.538444686
0,1,1,0,33.0595356,286.1192622,-316.5582648,0.500956081,0.038227724,-0.539183805
0,1,1,0,33.83291008,274.6478654,-305.8601885,0.501279065,0.038509968,-0.539789033
0,1,1,0,34.59636008,263.1097756,-295.0855355,0.501477507,0.038782715,-0.540260223
0,1,1,0,35.34969741,251.5078396,-284.2369646,0.50155136,0.039045897,-0.540597256
0,1,1,0,36.09273632,239.8449198,-273.3171524,0.501500604,0.039299448,-0.540800052
0,1,1,0,36.82529364,228.1238937,-262.3287936,0.501325252,0.039543307,-0.540868558
0,1,1,0,37.54718877,216.3476534,-251.2745993,0.501025348,0.039777412,-0.54080276
0,1,1,0,38.25824374,204.5191042,-240.1572971,0.500600965,0.040001707,-0.540602673
0,1,1,0,38.95828327,192.6411645,-228.9796301,0.500052209,0.040216137,-0.540268346
0,1,1,0,39.64713478,180.7167651,-217.7443564,0.499379215,0.040420647,-0.539799862
0,1,1,0,40.32462846,168.7488479,-206.4542483,0.498582149,0.040615188,-0.539197337
0,1,1,0,40.99059729,156.7403658,-195.1120914,0.497661208,0.040799711,-0.53846092
0,1,1,0,41.64487712,144.6942815,-183.7206844,0.496616619,0.040974172,-0.537590791
0,1,1,0,42.28730666,132.6135672,-172.2828381,0.495448641,0.041138527,-0.536587167
0,1,1,0,42.91772755,120.5012035,-160.8013747,0.49415756,0.041292735,-0.535450295
0,1,1,0,43.5359844,108.3601787,-149.2791272,0.492743696,0.041436759,-0.534180455
0,1,1,0,44.14192481,96.1934885,-137.7189386,0.491207398,0.041570562,-0.53277796
0,1,1,0,44.73539942,84.00413466,-126.1236613,0.489549045,0.041694113,-0.531243158
0,1,1,0,45.31626196,71.79512461,-114.4961564,0.487769046,0.04180738,-0.529576426
0,1,1,0,45.88436925,59.56947067,-102.8392929,0.485867841,0.041910336,-0.527778176
0,1,1,0,46.43958128,47.3301892,-91.15594703,0.483845898,0.042002954,-0.525848852
0,1,1,0,46.98176121,35.08029998,-79.44900167,0.481703717,0.042085213,-0.52378893
0,1,1,0,47.51077542,22.82282536,-67.72134539,0.479441826,0.042157092,-0.521598918
0,1,1,0,48.02649352,10.5607896,-55.97587192,0.477060783,0.042218573,-0.519279357
0,1,1,0,48.52878843,-1.70278193,-44.21547939,0.474561177,0.042269641,-0.516830818
0,1,1,0,49.01753635,-13.96486349,-32.44306961,0.471943623,0.042310284,-0.514253907
0,1,1,0,49.49261686,-26.2224297,-20.66154733,0.469208768,0.042340491,-0.511549259
0,1,1,0,49.95391289,-38.47245629,-8.873819587,0.466357287,0.042360255,-0.508717542
0,1,1,0,50.40131076,-50.71192085,2.917205074,0.463389883,0.042369571,-0.505759454
0,1,1,0,50.83470023,-62.93780358,14.70861729,0.460307288,0.042368437,-0.502675725
0,1,1,0,51.25397454,-75.14708804,26.4975076,0.457110264,0.042356853,-0.499467117
0,1,1,0,51.65903037,-87.33676187,38.28096717,0.453799598,0.042334822,-0.49613442
0,1,1,0,52.04976795,-99.50381756,50.05608851,0.450376109,0.042302349,-0.492678458
0,1,1,0,52.426091,-111.6452532,61.81996616,0.44684064,0.042259442,-0.489100083
0,1,1,0,52.78790683,-123.7580731,73.56969748,0.443194065,0.042206113,-0.485400178
0,1,1,0,53.13512632,-135.8392887,85.30238327,0.439437282,0.042142374,-0.481579656
0,1,1,0,53.46766395,-147.8859194,97.01512858,0.43557122,0.04206824,-0.47763946
0,1,1,0,53.78543782,-159.8949929,108.7050434,0.431596831,0.041983731,-0.473580562
0,1,1,0,54.08836967,-171.8635461,120.3692432,0.427515097,0.041888866,-0.469403964
0,1,1,0,54.37638491,-183.7886263,132.00485,0.423327025,0.04178367,-0.465110696
0,1,1,0,54.64941263,-195.6672911,143.6089927,0.419033649,0.041668169,-0.460701817
0,1,1,0,54.90738562,-207.4966097,155.1788082,0.414636027,0.04154239,-0.456178417
0,1,1,0,55.15024037,-219.2736636,166.7114416,0.410135245,0.041406365,-0.45154161
0,1,1,0,55.37791711,-230.995547,178.2040473,0.405532413,0.041260128,-0.446792541
0,1,1,0,55.59035983,-242.6593679,189.6537896,0.400828668,0.041103714,-0.441932381
0,1,1,0,55.78751624,-254.2622485,201.0578433,0.396025169,0.040937162,-0.436962331
0,1,1,0,55.96933787,-265.801326,212.4133946,0.391123102,0.040760513,-0.431883615
0,1,1,0,56.13577999,-277.2737535,223.7176414,0.386123677,0.040573811,-0.426697489
0,1,1,0,56.28680169,-288.6767004,234.9677947,0.381028128,0.040377102,-0.42140523
0,1,1,0,56.42236587,-300.0073533,246.1610784,0.375837711,0.040170435,-0.416008146
0,1,1,0,56.54243921,-311.2629167,257.2947307,0.370553708,0.03995386,-0.410507567
0,1,1,0,56.64699225,-322.4406134,268.3660044,0.365177421,0.03972743,-0.404904852
0,1,1,0,56.73599934,-333.5376858,279.3721677,0.359710179,0.039491203,-0.399201382
0,1,1,0,56.80943867,-344.5513958,290.3105049,0.354153329,0.039245235,-0.393398564
0,1,1,0,56.86729227,-355.4790261,301.1783171,0.348508244,0.038989588,-0.387497832
0,1,1,0,56.90954601,-366.3178806,311.9729227,0.342776315,0.038724325,-0.38150064
0,1,1,0,56.93618963,-377.065285,322.6916581,0.336958958,0.038449511,-0.375408469
0,1,1,0,56.94721669,-387.7185877,333.3318786,0.331057607,0.038165214,-0.369222821
0,1,1,0,56.94262463,-398.2751602,343.8909588,0.32507372,0.037871504,-0.362945224
0,1,1,0,56.92241474,-408.732398,354.3662932,0.319008771,0.037568454,-0.356577225
0,1,1,0,56.88659214,-419.0877211,364.7552971,0.312864259,0.037256138,-0.350120397
0,1,1,0,56.83516583,-429.3385744,375.0554071,0.306641698,0.036934633,-0.343576332
0,1,1,0,56.76814864,-439.4824289,385.2640816,0.300342626,0.03660402,-0.336946645
0,1,1,0,56.68555727,-449.5167818,395.3788019,0.293968594,0.036264378,-0.330232973
0,1,1,0,56.58741224,-459.4391574,405.3970719,0.287521178,0.035915793,-0.323436971
0,1,1,0,56.47373792,-469.2471076,415.3164199,0.281001966,0.03555835,-0.316560317
0,1,1,0,56.3445625,-478.9382125,425.1343983,0.274412569,0.035192138,-0.309604707
0,1,1,0,56.19991801,-488.5100811,434.8485845,0.267754612,0.034817246,-0.302571858
0,1,1,0,56.03984029,-497.9603519,444.4565815,0.261029737,0.034433767,-0.295463504
0,1,1,0,55.86436899,-507.2866931,453.9560187,0.254239605,0.034041796,-0.288281401
0,1,1,0,55.67354754,-516.4868037,463.3445521,0.24738589,0.03364143,-0.28102732
0,1,1,0,55.46742319,-525.558414,472.6198651,0.240470284,0.033232767,-0.273703051
0,1,1,0,55.24604694,-534.4992856,481.7796691,0.233494493,0.032815908,-0.266310401
0,1,1,0,55.00947356,-543.3072127,490.8217039,0.226460238,0.032390956,-0.258851194
0,1,1,0,54.75776158,-551.9800222,499.7437384,0.219369255,0.031958016,-0.251327271
0,1,1,0,54.49097324,-560.5155742,508.5435712,0.212223294,0.031517195,-0.243740489
0,1,1,0,54.20917454,-568.9117629,517.2190309,0.205024117,0.031068601,-0.236092719
0,1,1,0,53.91243514,-577.1665167,525.7679768,0.197773503,0.030612345,-0.228385848
0,1,1,0,53.60082842,-585.277799,534.1882996,0.190473238,0.03014854,-0.220621779
0,1,1,0,53.2744314,-593.2436085,542.4779215,0.183125125,0.029677301,-0.212802426
0,1,1,0,52.93332478,-601.06198,550.6347972,0.175730977,0.029198742,-0.204929719
0,1,1,0,52.57759286,-608.7309844,558.6569138,0.168292618,0.028712983,-0.197005602
0,1,1,0,52.20732357,-616.2487296,566.5422921,0.160811884,0.028220144,-0.189032028
0,1,1,0,51.82260841,-623.6133609,574.2889861,0.15329062,0.027720345,-0.181010965
0,1,1,0,51.42354246,-630.8230613,581.8950846,0.145730683,0.027213711,-0.172944394
0,1,1,0,51.01022434,-637.8760519,589.3587107,0.138133938,0.026700365,-0.164834303
0,1,1,0,50.58275616,-644.7705927,596.6780227,0.130502258,0.026180436,-0.156682694
0,1,1,0,50.14124356,-651.5049826,603.8512146,0.122837528,0.025654051,-0.148491579
0,1,1,0,49.68579563,-658.0775601,610.8765165,0.115141638,0.02512134,-0.140262979
0,1,1,0,49.21652488,-664.4867037,617.7521947,0.107416488,0.024582435,-0.131998923
0,1,1,0,48.73354725,-670.730832,624.4765529,0.099663984,0.024037468,-0.123701452
0,1,1,0,48.23698206,-676.8084046,631.0479317,0.091886037,0.023486574,-0.115372612
0,1,1,0,47.72695198,-682.717922,637.4647096,0.084084569,0.022929889,-0.107014458
0,1,1,0,47.203583,-688.4579262,643.7253033,0.076261503,0.022367551,-0.098629054
0,1,1,0,46.6670044,-694.0270011,649.8281679,0.06841877,0.021799697,-0.090218467
0,1,1,0,46.11734874,-699.4237726,655.7717976,0.060558305,0.021226468,-0.081784774
0,1,1,0,45.55475177,-704.6469094,661.5547259,0.052682048,0.020648006,-0.073330054
0,1,1,0,44.97935246,-709.6951228,667.1755256,0.044791942,0.020064453,-0.064856395
0,1,1,0,44.39129294,-714.5671672,672.6328099,0.036889934,0.019475953,-0.056365887
0,1,1,0,43.79071844,-719.2618408,677.9252321,0.028977973,0.018882652,-0.047860626
0,1,1,0,43.1777773,-723.7779853,683.0514864,0.021058013,0.018284696,-0.039342709
0,1,1,0,42.5526209,-728.1144864,688.0103078,0.013132006,0.017682232,-0.030814238
0,1,1,0,41.91540364,-732.2702744,692.8004726,0.00520191,0.017075409,-0.022277318
0,1,1,0,41.2662829,-736.2443239,697.4207989,-0.00273032,0.016464377,-0.013734056
0,1,1,0,40.60541898,-740.0356546,701.8701466,-0.010662727,0.015849286,-0.005186559
0,1,1,0,39.9329751,-743.643331,706.1474178,-0.018593352,0.015230288,0.003363064
0,1,1,0,39.24911731,-747.0664632,710.2515569,-0.026520239,0.014607537,0.011912702
0,1,1,0,38.55401451,-750.3042066,714.1815514,-0.034441433,0.013981185,0.020460247
0,1,1,0,37.84783834,-753.3557624,717.9364313,-0.042354978,0.013351387,0.02900359
0,1,1,0,37.1307632,-756.2203779,721.5152701,-0.050258922,0.012718299,0.037540622
0,1,1,0,36.40296616,-758.8973464,724.9171848,-0.058151314,0.012082077,0.046069237
0,1,1,0,35.66462694,-761.3860074,728.1413358,-0.066030208,0.011442878,0.054587331
0,1,1,0,34.91592788,-763.685747,731.1869274,-0.07389366,0.010800859,0.063092801
0,1,1,0,34.15705384,-765.795998,734.0532083,-0.081739728,0.010156179,0.071583549
0,1,1,0,33.38819223,-767.7162396,736.7394709,-0.089566477,0.009508997,0.080057481
0,1,1,0,32.60953288,-769.4459983,739.2450525,-0.097371977,0.008859472,0.088512504
0,1,1,0,31.82126809,-770.9848473,741.5693348,-0.1051543,0.008207766,0.096946534
0,1,1,0,31.02359248,-772.3324071,743.711744,-0.112911526,0.007554038,0.105357488
0,1,1,0,30.21670303,-773.4883453,745.6717516,-0.120641742,0.00689845,0.113743292
0,1,1,0,29.40079897,-774.4523767,747.4488738,-0.12834304,0.006241164,0.122101876
0,1,1,0,28.57608176,-775.2242637,749.0426721,-0.13601352,0.005582342,0.130431178
0,1,1,0,27.74275505,-775.8038158,750.452753,-0.143651289,0.004922146,0.138729143
0,1,1,0,26.90102458,-776.1908902,751.6787686,-0.151254463,0.00426074,0.146993723
0,1,1,0,26.05109819,-776.3853915,752.7204162,-0.158821165,0.003598286,0.155222879
0,1,1,0,25.19318575,-776.3872718,753.5774388,-0.166349529,0.002934948,0.163414581
0,1,1,0,24.32749907,-776.1965307,754.2496248,-0.173837696,0.00227089,0.171566806
0,1,1,0,23.45425191,-775.8132153,754.7368082,-0.18128382,0.001606276,0.179677545
0,1,1,0,22.57365987,-775.2374205,755.0388688,-0.188686063,0.000941269,0.187744794
0,1,1,0,21.68594037,-774.4692883,755.1557318,-0.196042598,0.000276033,0.195766565
0,1,1,0,20.7913126,-773.5090084,755.0873684,-0.203351611,-0.000389266,0.203740877
0,1,1,0,19.88999743,-772.3568177,754.8337952,-0.210611297,-0.001054466,0.211665763
0,1,1,0,18.98221742,-771.0130008,754.3950749,-0.217819866,-0.001719402,0.219539268
0,1,1,0,18.06819668,-769.4778893,753.7713155,-0.224975538,-0.00238391,0.227359448
0,1,1,0,17.14816089,-767.751862,752.9626708,-0.232076549,-0.003047825,0.235124374
0,1,1,0,16.22233721,-765.8353449,751.9693403,-0.239121146,-0.003710985,0.24283213
0,1,1,0,15.29095421,-763.728811,750.7915688,-0.24610759,-0.004373225,0.250480815
0,1,1,0,14.35424184,-761.4327802,749.429647,-0.253034158,-0.005034383,0.258068541
0,1,1,0,13.41243139,-758.947819,747.8839108,-0.259899142,-0.005694294,0.265593436
0,1,1,0,12.46575537,-756.2745407,746.1547413,-0.266700846,-0.006352797,0.273053642
0,1,1,0,11.51444752,-753.413605,744.2425653,-0.273437592,-0.007009728,0.28044732
0,1,1,0,10.5587427,-750.3657179,742.1478543,-0.280107719,-0.007664926,0.287772645
0,1,1,0,9.598876867,-747.1316315,739.8711251,-0.286709581,-0.008318229,0.295027809
0,1,1,0,8.635087006,-743.7121439,737.4129394,-0.293241548,-0.008969475,0.302211023
0,1,1,0,7.667611067,-740.1080988,734.7739036,-0.299702008,-0.009618505,0.309320513
0,1,1,0,6.696687908,-736.3203857,731.9546686,-0.306089368,-0.010265157,0.316354526
0,1,1,0,5.72255724,-732.3499392,728.9559301,-0.312402052,-0.010909273,0.323311325
0,1,1,0,4.745459564,-728.1977391,725.7784278,-0.318638502,-0.011550694,0.330189196
0,1,1,0,3.765636113,-723.8648099,722.4229456,-0.324797179,-0.01218926,0.336986439
0,1,1,0,2.783328795,-719.3522208,718.8903112,-0.330876563,-0.012824816,0.343701379
0,1,1,0,1.798780127,-714.6610854,715.1813964,-0.336875155,-0.013457203,0.350332357
0,1,1,0,0.812233182,-709.7925612,711.2971159,-0.342791473,-0.014086266,0.356877739
0,1,1,0,-0.176068475,-704.7478496,707.2384282,-0.34862406,-0.014711849,0.363335909
0,1,1,0,-1.165880847,-699.5281953,703.0063346,-0.354371474,-0.015333799,0.369705273
0,1,1,0,-2.156959562,-694.1348864,698.6018791,-0.360032299,-0.015951961,0.37598426
0,1,1,0,-3.149059939,-688.5692537,694.0261484,-0.365605136,-0.016566184,0.38217132
0,1,1,0,-4.141937041,-682.8326705,689.2802713,-0.371088612,-0.017176315,0.388264927
0,1,1,0,-5.135345742,-676.9265523,684.3654188,-0.376481373,-0.017782205,0.394263578
0,1,1,0,-6.129040784,-670.8523565,679.2828034,-0.381782088,-0.018383703,0.400165791
0,1,1,0,-7.122776838,-664.6115819,674.0336791,-0.38698945,-0.018980661,0.405970111
0,1,1,0,-8.116308567,-658.2057684,668.6193409,-0.392102173,-0.019572933,0.411675106
0,1,1,0,-9.109390681,-651.6364967,663.0411246,-0.397118997,-0.020160371,0.417279368
0,1,1,0,-10.101778,-644.9053877,657.3004064,-0.402038682,-0.020742831,0.422781513
0,1,1,0,-11.09322553,-638.0141023,651.3986027,-0.406860015,-0.021320169,0.428180185
0,1,1,0,-12.08348848,-630.964341,645.3371695,-0.411581807,-0.021892243,0.433474051
0,1,1,0,-13.07232238,-623.7578433,639.1176024,-0.416202892,-0.022458912,0.438661805
0,1,1,0,-14.0594831,-616.3963874,632.7414358,-0.420722131,-0.023020035,0.443742166
0,1,1,0,-15.04472692,-608.8817897,626.2102428,-0.425138407,-0.023575475,0.448713882
0,1,1,0,-16.0278106,-601.2159044,619.5256348,-0.429450632,-0.024125094,0.453575726
0,1,1,0,-17.00849142,-593.4006232,612.689261,-0.43365774,-0.024668756,0.458326497
0,1,1,0,-17.98652728,-585.4378743,605.7028081,-0.437758695,-0.025206329,0.462965023
0,1,1,0,-18.9616767,-577.3296226,598.5679998,-0.441752484,-0.025737677,0.467490161
0,1,1,0,-19.93369894,-569.0778687,591.2865964,-0.445638121,-0.026262672,0.471900793
0,1,1,0,-20.90235401,-560.6846489,583.8603943,-0.449414648,-0.026781183,0.476195831
0,1,1,0,-21.86740277,-552.152034,576.2912258,-0.453081133,-0.027293082,0.480374216
0,1,1,0,-22.82860694,-543.4821295,568.5809584,-0.456636672,-0.027798244,0.484434915
0,1,1,0,-23.78572923,-534.6770747,560.7314943,-0.460080386,-0.028296542,0.488376928
0,1,1,0,-24.73853332,-525.7390421,552.7447701,-0.463411426,-0.028787855,0.492199281
0,1,1,0,-25.68678398,-516.6702372,544.6227565,-0.46662897,-0.029272061,0.495901032
0,1,1,0,-26.63024709,-507.4728977,536.3674571,-0.469732225,-0.029749041,0.499481266
0,1,1,0,-27.56868972,-498.1492931,527.9809089,-0.472720424,-0.030218677,0.502939101
0,1,1,0,-28.50188018,-488.7017237,519.465181,-0.47559283,-0.030680853,0.506273683
0,1,1,0,-29.42958805,-479.1325209,510.8223744,-0.478348734,-0.031135455,0.509484189
0,1,1,0,-30.3515843,-469.4440458,502.0546214,-0.480987456,-0.031582371,0.512569827
0,1,1,0,-31.26764129,-459.6386889,493.1640854,-0.483508345,-0.032021491,0.515529836
0,1,1,0,-32.17753284,-449.7188698,484.1529597,-0.485910779,-0.032452706,0.518363486
0,1,1,0,-33.08103431,-439.6870359,475.0234676,-0.488194165,-0.03287591,0.521070076
0,1,1,0,-33.97792262,-429.5456628,465.7778617,-0.49035794,-0.033290999,0.523648939
0,1,1,0,-34.86797632,-419.2972527,456.418423,-0.49240157,-0.03369787,0.526099439
0,1,1,0,-35.75097567,-408.9443343,446.9474608,-0.49432455,-0.034096422,0.528420972
0,1,1,0,-36.62670265,-398.4894622,437.3673116,-0.496126405,-0.034486558,0.530612963
0,1,1,0,-37.49494103,-387.935216,427.6803393,-0.497806692,-0.034868181,0.532674873
0,1,1,0,-38.35547644,-377.2842,417.8889337,-0.499364995,-0.035241197,0.534606192
0,1,1,0,-39.20809641,-366.5390423,407.9955108,-0.50080093,-0.035605513,0.536406443
0,1,1,0,-40.05259042,-355.7023942,398.0025113,-0.502114143,-0.035961041,0.538075184
0,1,1,0,-40.88874995,-344.7769294,387.912401,-0.503304309,-0.036307692,0.539612001
0,1,1,0,-41.71636855,-333.765344,377.7276691,-0.504371134,-0.036645381,0.541016515
0,1,1,0,-42.53524187,-322.6703548,367.4508287,-0.505314356,-0.036974024,0.542288381
0,1,1,0,-43.3451677,-311.4946995,357.0844151,-0.506133742,-0.037293541,0.543427283
0,1,1,0,-44.14594607,-300.2411357,346.6309861,-0.506829089,-0.037603852,0.544432941
0,1,1,0,-44.93737925,-288.9124401,336.0931209,-0.507400226,-0.037904881,0.545305107
0,1,1,0,-45.71927181,-277.511408,325.4734192,-0.507847011,-0.038196554,0.546043565
0,1,1,0,-46.49143068,-266.0408525,314.7745014,-0.508169334,-0.038478799,0.546648133
0,1,1,0,-47.25366521,-254.5036039,303.9990071,-0.508367117,-0.038751545,0.547118662
0,1,1,0,-48.00578716,-242.9025089,293.1495948,-0.508440309,-0.039014727,0.547455036
0,1,1,0,-48.74761082,-231.2404301,282.2289415,-0.508388893,-0.039268278,0.547657171
0,1,1,0,-49.478953,-219.5202451,271.2397415,-0.508212881,-0.039512137,0.547725018
0,1,1,0,-50.19963311,-207.7448456,260.1847062,-0.507912317,-0.039746243,0.54765856
0,1,1,0,-50.90947318,-195.9171372,249.066563,-0.507487275,-0.039970538,0.547457813
0,1,1,0,-51.60829792,-184.0400383,237.8880552,-0.506937859,-0.040184967,0.547122826
0,1,1,0,-52.29593476,-172.1164795,226.6519407,-0.506264206,-0.040389477,0.546653683
0,1,1,0,-52.97221389,-160.1494029,215.3609918,-0.50546648,-0.040584018,0.546050498
0,1,1,0,-53.63696829,-148.1417613,204.0179943,-0.504544879,-0.040768542,0.545313421
0,1,1,0,-54.2900338,-136.0965174,192.6257468,-0.503499631,-0.040943002,0.544442633
0,1,1,0,-54.93124913,-124.0166434,181.18706,-0.502330993,-0.041107357,0.54343835
0,1,1,0,-55.56045594,-111.9051199,169.7047562,-0.501039253,-0.041261565,0.542300818
0,1,1,0,-56.17749881,-99.76493532,158.1816684,-0.499624729,-0.041405589,0.541030318
0,1,1,0,-56.78222537,-87.59908519,146.6206395,-0.498087772,-0.041539393,0.539627165
0,1,1,1,-99.27430878,44.14690465,57.3186498,0.412305213,-0.091524703,-0.32078051
0,1,1,1,-342.1962769,218.5665558,125.8207534,0.095904697,-0.003470662,-0.092434035
0,1,1,1,-526.696029,347.1973453,181.6894938,-0.13109417,0.056790013,0.074304157
0,1,1,1,-633.4536226,416.9420906,218.7021182,-0.245983938,0.084683305,0.161300633
0,1,1,1,-639.1929256,412.122656,229.2606389,-0.224522634,0.07557963,0.148943005
0,1,1,1,-525.1123083,320.6317531,206.6707106,-0.046540811,0.026269169,0.020271642
0,1,1,1,-389.3875577,215.2011475,176.3763532,0.152442081,-0.02585689,-0.126585191
0,1,1,1,-309.5539403,152.1954541,159.5482172,0.268976685,-0.053702775,-0.21527391
0,1,1,1,-309.8963761,148.3448343,163.7410598,0.274675911,-0.05112897,-0.223546941
0,1,1,1,-402.3085526,211.0689838,193.4288702,0.158729138,-0.016970151,-0.141758986
0,1,1,1,-541.499054,306.2758643,237.4122721,-0.014826713,0.030400702,-0.015573989
0,1,1,1,-654.6121773,380.6143899,276.1866547,-0.147356542,0.064596067,0.082760474
0,1,1,1,-701.6503104,405.5581743,298.2807929,-0.188009771,0.07305137,0.114958402
0,1,1,1,-671.109555,373.7646487,299.5333537,-0.125404275,0.054171872,0.071232403
0,1,1,1,-586.1730329,303.1329172,285.2283536,0.00569076,0.018481501,-0.024172261
0,1,1,1,-500.7335672,233.4197342,269.5018605,0.131713664,-0.013963848,-0.117749816
0,1,1,1,-460.9640823,198.0082319,265.1436653,0.191880204,-0.027499338,-0.164380867
0,1,1,1,-485.2650839,209.52712,277.9255646,0.164855761,-0.017569812,-0.147285949
0,1,1,1,-562.9544317,259.3129332,305.8288863,0.068138412,0.010009742,-0.078148154
0,1,1,1,-656.4736156,319.4320289,339.2287653,-0.045905628,0.040653496,0.005252132
0,1,1,1,-723.2220551,358.8587618,366.5502642,-0.120584835,0.059426613,0.061158222
0,1,1,1,-738.408639,360.067736,380.5276655,-0.124761178,0.058845504,0.065915674
0,1,1,1,-703.2267848,324.680653,380.732685,-0.063006402,0.041131861,0.021874541
0,1,1,1,-642.4702436,271.3606456,373.2959406,0.029474875,0.016372292,-0.045847167
0,1,1,1,-591.8704788,226.3122396,367.7443701,0.104304309,-0.00245383,-0.101850478
0,1,1,1,-578.4560627,208.9233719,371.7186105,0.126715786,-0.006604007,-0.120111779
0,1,1,1,-608.9390099,223.4988083,387.6259122,0.089937053,0.004903628,-0.094840681
0,1,1,1,-668.4233712,258.6256451,411.9832294,0.016077117,0.025472652,-0.04154977
0,1,1,1,-729.0438702,293.7354869,437.4936788,-0.056756038,0.044689334,0.012066704
0,1,1,1,-764.4699584,309.7792692,456.8757757,-0.093865567,0.053584295,0.040281272
0,1,1,1,-762.8743987,298.5788312,466.480444,-0.081213679,0.049048392,0.032165287
0,1,1,1,-730.869016,265.4583251,467.5953568,-0.029463972,0.034575425,-0.005111452
0,1,1,1,-689.0839187,225.7774631,465.490911,0.032573584,0.018201025,-0.050774609
0,1,1,1,-660.927499,196.6006071,466.511138,0.073734641,0.008146347,-0.081880988
0,1,1,1,-661.1375871,188.3803085,474.9413167,0.075416875,0.008920894,-0.084337769
0,1,1,1,-689.3017429,200.4011367,491.0844364,0.039835182,0.019369886,-0.059205068
0,1,1,1,-731.5737045,222.2433387,511.513987,-0.013315512,0.033844808,-0.020529296
0,1,1,1,-768.2309182,239.443298,530.9710315,-0.05730647,0.045165778,0.012140693
0,1,1,1,-783.8781513,240.955519,545.1058333,-0.072293243,0.048329019,0.023964224
0,1,1,1,-774.3340254,224.0667364,552.4502797,-0.053908427,0.042630581,0.011277846
0,1,1,1,-747.8179509,195.0888812,554.9118511,-0.014372549,0.031726098,-0.01735355
0,1,1,1,-719.7965961,165.4514578,556.5277111,0.025137759,0.021410426,-0.046548186
0,1,1,1,-705.084727,145.8851657,561.3819258,0.045089695,0.01674098,-0.061830674
0,1,1,1,-710.6057992,141.1985984,571.5893563,0.037208301,0.019572507,-0.056780808
0,1,1,1,-732.8889257,148.5851096,586.4857616,0.007167668,0.028025922,-0.03519359
0,1,1,1,-760.488536,159.5247476,603.1455237,-0.029028223,0.037630852,-0.008602628
0,1,1,1,-780.3018826,164.468106,618.0153019,-0.053909352,0.043772898,0.010136454
0,1,1,1,-783.8897903,157.4295281,628.6415779,-0.056798978,0.043853939,0.012945039
0,1,1,1,-771.2700294,138.6604718,634.7906644,-0.038641435,0.0384422,0.000199235
0,1,1,1,-750.0606453,113.905826,638.3357173,-0.010294868,0.030659121,-0.020364253
0,1,1,1,-731.289335,91.26297956,642.2070444,0.013290723,0.024525824,-0.037816547
0,1,1,1,-723.6805857,77.00219969,648.8588652,0.02085151,0.022888852,-0.043740362
0,1,1,1,-729.7655479,72.78863128,659.1571857,0.009693712,0.026209761,-0.035903472
0,1,1,1,-745.0852479,75.19747075,672.0678363,-0.01352777,0.032489701,-0.018961931
0,1,1,1,-761.0395883,77.87618211,685.3432558,-0.037014985,0.038496033,-0.001481048
0,1,1,1,-769.2768513,74.77828871,696.6782031,-0.049745522,0.041370639,0.008374883
